id,name,category,region,latitude,longitude,is_endangered,is_transnational,iso_code,date_inscribed
981,Bolgar Historical and Archaeological Complex,Cultural,,,,0,0,ru,2014
1299,Lena Pillars Nature Park,Natural,,,,0,0,ru,2012
1525,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,Cultural,,,,0,0,ru,2017
766,Central Sikhote-Alin,Natural,,,,0,0,ru,2001
1523,Churches of the Pskov School of Architecture,Cultural,,,,0,0,ru,2019
1654,Petroglyphs of Lake Onega and the White Sea,Cultural,,,,0,0,ru,2021
1678,Astronomical Observatories of Kazan Federal University,Cultural,,,,0,0,ru,2023
1688,Cultural Landscape of Kenozero Lake,Cultural,,,,0,0,ru,2024
1743,Rock Paintings of Shulgan-Tash Cave,Cultural,,,,0,0,ru,2025
1697,Nyungwe National Park,Natural,,,,0,0,rw,2023
1586,"Memorial sites of the Genocide: Nyamata, Murambi, Gisozi and Bisesero",Cultural,,,,0,0,rw,2023
910,Brimstone Hill Fortress National Park,Cultural,,,,0,0,kn,1999
1161,Pitons Management Area,Natural,,,,0,0,lc,2004
1245,San Marino Historic Centre and Mount Titano,Cultural,,,,0,0,sm,2008
1750,The Roças of Sao Tome and Principe: Colonial Agricultural System and Forced Migration,Cultural,,,,0,0,st,2026
1293,Hegra Archaeological Site (al-Hijr / Madā ͐ in Ṣāliḥ),Cultural,,,,0,0,sa,2008
1329,At-Turaif District in ad-Dir'iyah,Cultural,,,,0,0,sa,2010
1361,"Historic Jeddah, the Gate to Makkah",Cultural,,,,0,0,sa,2014
1472,Rock Art in the Hail Region of Saudi Arabia,Cultural,,,,0,0,sa,2015
1563,"Al-Ahsa Oasis, an Evolving Cultural Landscape",Cultural,,,,0,0,sa,2018
1699,‘Uruq Bani Ma’arid,Natural,,,,0,0,sa,2023
1712,The Cultural Landscape of Al-Faw Archaeological Area,Cultural,,,,0,0,sa,2024
1619,Ḥimā Cultural Area,Cultural,,,,0,0,sa,2021
25,Djoudj National Bird Sanctuary,Natural,,,,1,0,sn,1981
26,Island of Gorée,Cultural,,,,0,0,sn,1978
153,Niokolo-Koba National Park,Natural,,,,1,0,sn,1981
956,Island of Saint-Louis,Cultural,,,,0,0,sn,2000
1359,Saloum Delta,Cultural,,,,0,0,sn,2011
1407,"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",Cultural,,,,0,0,sn,2012
96,Stari Ras and Sopoćani,Cultural,,,,0,0,rs,1979
389,Studenica Monastery,Cultural,,,,0,0,rs,1986
724,Medieval Monuments in Kosovo,Cultural,,,,1,0,rs,2004
1253,"Gamzigrad-Romuliana, Palace of Galerius",Cultural,,,,0,0,rs,2007
185,Aldabra Atoll,Natural,,,,0,0,sc,1982
261,Vallée de Mai Nature Reserve,Natural,,,,0,0,sc,1983
1746,Gola-Tiwai Complex,Natural,,,,0,0,sl,2025
1483,Singapore Botanic Gardens,Cultural,,,,0,0,sg,2015
618,Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity,Cultural,,,,0,0,sk,1993
622,Vlkolínec,Cultural,,,,0,0,sk,1993
973,Bardejov Town Conservation Reserve,Cultural,,,,0,0,sk,2000
1273,Wooden Churches of the Slovak part of the Carpathian Mountain Area,Cultural,,,,0,0,sk,2008
620,"Levoča, Spišský Hrad and the Associated Cultural Monuments",Cultural,,,,0,0,sk,1993
390,Škocjan Caves,Natural,,,,0,0,si,1986
1643,The works of Jože Plečnik in Ljubljana – Human Centred Urban Design,Cultural,,,,0,0,si,2021
854,East Rennell,Natural,,,,1,0,sb,1998
915,Fossil Hominid Sites of South Africa,Cultural,,,,0,0,za,1999
916,Robben Island,Cultural,,,,0,0,za,1999
1162,Vredefort Dome,Natural,,,,0,0,za,2005
1265,Richtersveld Cultural and Botanical Landscape,Cultural,,,,0,0,za,2007
1099,Mapungubwe Cultural Landscape,Cultural,,,,0,0,za,2003
1545,ǂKhomani Cultural Landscape,Cultural,,,,0,0,za,2017
1575,Barberton Makhonjwa Mountains,Natural,,,,0,0,za,2018
1676,"Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites",Cultural,,,,0,0,za,2024
1723,The Emergence of Modern Human Behaviour: The Pleistocene Occupation Sites of South Africa,Cultural,,,,0,0,za,2024
1007,Cape Floral Region Protected Areas,Natural,,,,0,0,za,2004
1808,Boma–Badingilo Migratory Landscape,Natural,,,,0,0,ss,2026
312,Monuments of Oviedo and the Kingdom of the Asturias,Cultural,,,,0,0,es,1985
313,Historic Centre of Cordoba,Cultural,,,,0,0,es,1984
314,"Alhambra, Generalife and Albayzín, Granada",Cultural,,,,0,0,es,1984
318,"Monastery and Site of the Escurial, Madrid",Cultural,,,,0,0,es,1984
320,Works of Antoni Gaudí,Cultural,,,,0,0,es,1984
347,Santiago de Compostela (Old Town),Cultural,,,,0,0,es,1985
379,Historic City of Toledo,Cultural,,,,0,0,es,1986
380,Garajonay National Park,Natural,,,,0,0,es,1986
381,Old City of Salamanca,Cultural,,,,0,0,es,1988
417,"Ibiza, Biodiversity and Culture",Mixed,,,,0,0,es,1999
518,Poblet Monastery,Cultural,,,,0,0,es,1991
522,Renaissance Monumental Ensembles of Úbeda and Baeza,Cultural,,,,0,0,es,2003
664,Archaeological Ensemble of Mérida,Cultural,,,,0,0,es,1993
665,Royal Monastery of Santa María de Guadalupe,Cultural,,,,0,0,es,1993
685,Doñana National Park,Natural,,,,0,0,es,1994
781,Historic Walled Town of Cuenca,Cultural,,,,0,0,es,1996
782,La Lonja de la Seda de Valencia,Cultural,,,,0,0,es,1996
803,Las Médulas,Cultural,,,,0,0,es,1997
805,San Millán Yuso and Suso Monasteries,Cultural,,,,0,0,es,1997
874,Rock Art of the Mediterranean Basin on the Iberian Peninsula,Cultural,,,,0,0,es,1998
875,Archaeological Ensemble of Tarraco,Cultural,,,,0,0,es,2000
876,University and Historic Precinct of Alcalá de Henares,Cultural,,,,0,0,es,1998
929,San Cristóbal de La Laguna,Cultural,,,,0,0,es,1999
930,Palmeral of Elche,Cultural,,,,0,0,es,2000
987,Roman Walls of Lugo,Cultural,,,,0,0,es,2000
988,Catalan Romanesque Churches of the Vall de Boí,Cultural,,,,0,0,es,2000
989,Archaeological Site of Atapuerca,Cultural,,,,0,0,es,2000
1044,Aranjuez Cultural Landscape,Cultural,,,,0,0,es,2001
1217,Vizcaya Bridge,Cultural,,,,0,0,es,2006
1258,Teide National Park,Natural,,,,0,0,es,2007
310,Cave of Altamira and Paleolithic Cave Art of Northern Spain,Cultural,,,,0,0,es,1985
348,Old Town of Ávila with its Extra-Muros Churches,Cultural,,,,0,0,es,1985
1312,Tower of Hercules,Cultural,,,,0,0,es,2009
804,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",Cultural,,,,0,0,es,1997
383,"Cathedral, Alcázar and Archivo de Indias in Seville",Cultural,,,,0,0,es,1987
1371,Cultural Landscape of the Serra de Tramuntana,Cultural,,,,0,0,es,2011
669,Routes of Santiago de Compostela: <i>Camino Francés</i> and Routes of Northern Spain,Cultural,,,,0,0,es,1993
316,Burgos Cathedral,Cultural,,,,0,0,es,1984
1501,Antequera Dolmens Site,Cultural,,,,0,0,es,2016
311,Old Town of Segovia and its Aqueduct,Cultural,,,,0,0,es,1985
378,Mudejar Architecture of Aragon,Cultural,,,,0,0,es,1986
384,Old Town of Cáceres,Cultural,,,,0,0,es,1986
1560,Caliphate City of Medina Azahara,Cultural,,,,0,0,es,2018
1578,Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape,Cultural,,,,0,0,es,2019
1528,Talayotic Menorca,Cultural,,,,0,0,es,2023
1618,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences",Cultural,,,,0,0,es,2021
200,Sacred City of Anuradhapura,Cultural,,,,0,0,lk,1982
201,Ancient City of Polonnaruwa,Cultural,,,,0,0,lk,1982
202,Ancient City of Sigiriya,Cultural,,,,0,0,lk,1982
405,Sinharaja Forest Reserve,Natural,,,,0,0,lk,1988
450,Sacred City of Kandy,Cultural,,,,0,0,lk,1988
451,Old Town of Galle and its Fortifications,Cultural,,,,0,0,lk,1988
561,Rangiri Dambulla Cave Temple,Cultural,,,,0,0,lk,1991
1203,Central Highlands of Sri Lanka,Natural,,,,0,0,lk,2010
1433,"Birthplace of Jesus: Church of the Nativity and the Pilgrimage Route, Bethlehem",Cultural,,,,0,0,ps,2012
1492,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",Cultural,,,,1,0,ps,2014
1565,Hebron/Al-Khalil Old Town,Cultural,,,,0,0,ps,2017
1687,Ancient Jericho/Tell es-Sultan,Cultural,,,,0,0,ps,2023
1749,Saint Hilarion Monastery/ Tell Umm Amer,Cultural,,,,0,0,ps,2024
1809,Sebastia,Cultural,,,,0,0,ps,2026
1073,Gebel Barkal and the Sites of the Napatan Region,Cultural,,,,0,0,sd,2003
1336,Archaeological Sites of the Island of Meroe,Cultural,,,,0,0,sd,2011
262,Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,Natural,,,,0,0,sd,2016
940,Historic Inner City of Paramaribo,Cultural,,,,0,0,sr,2002
1017,Central Suriname Nature Reserve,Natural,,,,0,0,sr,2000
1680,Jodensavanne Archaeological Site: Jodensavanne Settlement and Cassipora Creek Cemetery,Cultural,,,,0,0,sr,2023
555,Birka and Hovgården,Cultural,,,,0,0,se,1993
556,Engelsberg Ironworks,Cultural,,,,0,0,se,1993
557,Rock Carvings in Tanum,Cultural,,,,0,0,se,1994
558,Skogskyrkogården,Cultural,,,,0,0,se,1994
731,Hanseatic Town of Visby,Cultural,,,,0,0,se,1995
762,"Church Town of Gammelstad, Luleå",Cultural,,,,0,0,se,1996
774,Laponian Area,Mixed,,,,0,0,se,1996
871,Naval Port of Karlskrona,Cultural,,,,0,0,se,1998
968,Agricultural Landscape of Southern Öland,Cultural,,,,0,0,se,2000
1027,Mining Area of the Great Copper Mountain in Falun,Cultural,,,,0,0,se,2001
1134,"Grimeton Radio Station, Varberg",Cultural,,,,0,0,se,2004
1282,Decorated Farmhouses of Hälsingland,Cultural,,,,0,0,se,2012
559,Royal Domain of Drottningholm,Cultural,,,,0,0,se,1991
267,Old City of Berne,Cultural,,,,0,0,ch,1983
268,Abbey of St Gall,Cultural,,,,0,0,ch,1983
269,Benedictine Convent of St John at Müstair,Cultural,,,,0,0,ch,1983
1037,Swiss Alps Jungfrau-Aletsch,Natural,,,,0,0,ch,2001
1243,"Lavaux, Vineyard Terraces",Cultural,,,,0,0,ch,2007
1179,Swiss Tectonic Arena Sardona,Natural,,,,0,0,ch,2008
1302,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",Cultural,,,,0,0,ch,2009
884,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",Cultural,,,,0,0,ch,2000
21,Ancient City of Aleppo,Cultural,,,,0,0,sy,1986
1229,Crac des Chevaliers and Qal’at Salah El-Din,Cultural,,,,0,0,sy,2006
1348,Ancient Villages of Northern Syria,Cultural,,,,1,0,sy,2011
20,Ancient City of Damascus,Cultural,,,,0,0,sy,1979
22,Ancient City of Bosra,Cultural,,,,0,0,sy,1980
23,Site of Palmyra,Cultural,,,,0,0,sy,1980
1141,Proto-urban Site of Sarazm,Cultural,,,,0,0,tj,2010
1252,Tajik National Park (Mountains of the Pamirs),Natural,,,,0,0,tj,2013
1685,Tugay forests of the Tigrovaya Balka Nature Reserve,Natural,,,,0,0,tj,2023
1627,Cultural Heritage Sites of Ancient Khuttal,Cultural,,,,0,0,tj,2025
574,Historic Town of Sukhothai and Associated Historic Towns,Cultural,,,,0,0,th,1991
575,Ban Chiang Archaeological Site,Cultural,,,,0,0,th,1992
576,Historic City of Ayutthaya,Cultural,,,,0,0,th,1991
590,Dong Phayayen-Khao Yai Forest Complex,Natural,,,,0,0,th,2005
591,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,Natural,,,,0,0,th,1991
1461,Kaeng Krachan Forest Complex,Natural,,,,0,0,th,2021
1662,The Ancient Town of Si Thep and its Associated Dvaravati Monuments,Cultural,,,,0,0,th,2023
1507,"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period",Cultural,,,,0,0,th,2024
1761,"Wat Phra Mahathat Woramahawihan, Nakhon Si Thammarat",Cultural,,,,0,0,th,2026
8,Ichkeul National Park,Natural,,,,1,0,tn,1980
37,Archaeological Site of Carthage,Cultural,,,,0,0,tn,1979
332,Punic Town of Kerkuane and its Necropolis,Cultural,,,,0,0,tn,1985
794,Dougga / Thugga,Cultural,,,,0,0,tn,1997
38,Amphitheatre of El Jem,Cultural,,,,0,0,tn,1979
499,Kairouan,Cultural,,,,0,0,tn,1988
498,Medina of Sousse,Cultural,,,,0,0,tn,1988
36,Medina of Tunis,Cultural,,,,0,0,tn,1979
1640,Djerba: Testimony to a settlement pattern in an island territory,Cultural,,,,0,0,tn,2023
1769,Village of Sidi Bou Saïd,Cultural,,,,0,0,tn,2026
357,Göreme National Park and the Rock Sites of Cappadocia,Mixed,,,,0,0,tr,1985
358,Great Mosque and Hospital of Divriği,Cultural,,,,0,0,tr,1985
377,Hattusha: the Hittite Capital,Cultural,,,,0,0,tr,1986
448,Nemrut Dağ,Cultural,,,,0,0,tr,1987
484,Xanthos-Letoon,Cultural,,,,0,0,tr,1988
485,Hierapolis-Pamukkale,Mixed,,,,0,0,tr,1988
614,City of Safranbolu,Cultural,,,,0,0,tr,1994
849,Archaeological Site of Troy,Cultural,,,,0,0,tr,1998
1366,Selimiye Mosque and its Social Complex,Cultural,,,,0,0,tr,2011
1405,Neolithic Site of Çatalhöyük,Cultural,,,,0,0,tr,2012
1452,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,Cultural,,,,0,0,tr,2014
